-0.40726296E+02		4.20277e-08	4.22913e-08	4.23001e-08	4.22979e-08	4.21807e-08	4.19297e-08	4.19721e-08	4.2547e-08	4.22191e-08	4.23715e-08	4.25126e-08	4.2051e-08	4.28633e-08	4.31981e-08	4.25427e-08	4.19152e-08	4.2921e-08	4.30125e-08	4.32908e-08	4.22982e-08	4.26318e-08	4.22728e-08	4.25395e-08	4.29926e-08	4.58799e-08	4.2003e-08	4.29143e-08	4.30948e-08	4.27589e-08	4.16903e-08	4.24731e-08	4.24008e-08	4.30371e-08	4.23936e-08	4.2378e-08	4.28271e-08	4.27637e-08	4.56681e-08	4.22935e-08	4.20924e-08	4.25665e-08	4.32731e-08	4.14359e-08	4.25645e-08	4.27258e-08	4.27319e-08	4.23248e-08	4.36492e-08	4.16206e-08
-0.40635592E+02		4.21629e-08	4.24258e-08	4.24369e-08	4.24341e-08	4.23164e-08	4.20641e-08	4.21068e-08	4.26837e-08	4.23559e-08	4.25096e-08	4.265e-08	4.21855e-08	4.30018e-08	4.33389e-08	4.26785e-08	4.20503e-08	4.30616e-08	4.31524e-08	4.34317e-08	4.24351e-08	4.27698e-08	4.24085e-08	4.26786e-08	4.31321e-08	4.60307e-08	4.21385e-08	4.30537e-08	4.32347e-08	4.28978e-08	4.18249e-08	4.26109e-08	4.25389e-08	4.31772e-08	4.25313e-08	4.25154e-08	4.2965e-08	4.29034e-08	4.58171e-08	4.24305e-08	4.22271e-08	4.27025e-08	4.34156e-08	4.15689e-08	4.27017e-08	4.28635e-08	4.28714e-08	4.24611e-08	4.37938e-08	4.17535e-08
-0.40544887E+02		4.22987e-08	4.25609e-08	4.25744e-08	4.2571e-08	4.24527e-08	4.21992e-08	4.22421e-08	4.2821e-08	4.24934e-08	4.26484e-08	4.27881e-08	4.23206e-08	4.31409e-08	4.34804e-08	4.2815e-08	4.2186e-08	4.32028e-08	4.3293e-08	4.35733e-08	4.25726e-08	4.29085e-08	4.25448e-08	4.28184e-08	4.32723e-08	4.61823e-08	4.22747e-08	4.31939e-08	4.33754e-08	4.30375e-08	4.19603e-08	4.27494e-08	4.26777e-08	4.33181e-08	4.26698e-08	4.26535e-08	4.31037e-08	4.30438e-08	4.59669e-08	4.25683e-08	4.23624e-08	4.28392e-08	4.35588e-08	4.17025e-08	4.28397e-08	4.30019e-08	4.30117e-08	4.2598e-08	4.39391e-08	4.18871e-08
-0.40454183E+02		4.24352e-08	4.26967e-08	4.27126e-08	4.27085e-08	4.25897e-08	4.2335e-08	4.23781e-08	4.2959e-08	4.26316e-08	4.27879e-08	4.29269e-08	4.24564e-08	4.32808e-08	4.36227e-08	4.29521e-08	4.23224e-08	4.33447e-08	4.34343e-08	4.37156e-08	4.27108e-08	4.30479e-08	4.26818e-08	4.29589e-08	4.34132e-08	4.63347e-08	4.24115e-08	4.33347e-08	4.35167e-08	4.31778e-08	4.20963e-08	4.28886e-08	4.28171e-08	4.34597e-08	4.2809e-08	4.27922e-08	4.3243e-08	4.31849e-08	4.61174e-08	4.27067e-08	4.24985e-08	4.29766e-08	4.37027e-08	4.18368e-08	4.29783e-08	4.3141e-08	4.31527e-08	4.27356e-08	4.40852e-08	4.20214e-08
-0.40363479E+02		4.25724e-08	4.28331e-08	4.28514e-08	4.28467e-08	4.27274e-08	4.24714e-08	4.25148e-08	4.30977e-08	4.27705e-08	4.29281e-08	4.30664e-08	4.25929e-08	4.34213e-08	4.37656e-08	4.309e-08	4.24594e-08	4.34874e-08	4.35763e-08	4.38587e-08	4.28497e-08	4.3188e-08	4.28195e-08	4.31002e-08	4.35548e-08	4.64879e-08	4.2549e-08	4.34762e-08	4.36588e-08	4.33189e-08	4.2233e-08	4.30284e-08	4.29573e-08	4.3602e-08	4.29488e-08	4.29317e-08	4.3383e-08	4.33267e-08	4.62687e-08	4.28457e-08	4.26352e-08	4.31147e-08	4.38474e-08	4.19718e-08	4.31176e-08	4.32807e-08	4.32944e-08	4.28739e-08	4.4232e-08	4.21563e-08
-0.40272775E+02		4.27103e-08	4.29702e-08	4.2991e-08	4.29857e-08	4.28658e-08	4.26085e-08	4.26522e-08	4.3237e-08	4.29101e-08	4.3069e-08	4.32066e-08	4.273e-08	4.35626e-08	4.39093e-08	4.32285e-08	4.25972e-08	4.36308e-08	4.3719e-08	4.40025e-08	4.29893e-08	4.33288e-08	4.29579e-08	4.32421e-08	4.36971e-08	4.66418e-08	4.26871e-08	4.36184e-08	4.38015e-08	4.34606e-08	4.23704e-08	4.3169e-08	4.30982e-08	4.3745e-08	4.30894e-08	4.30719e-08	4.35238e-08	4.34692e-08	4.64208e-08	4.29855e-08	4.27726e-08	4.32534e-08	4.39928e-08	4.21074e-08	4.32576e-08	4.34212e-08	4.34369e-08	4.30129e-08	4.43795e-08	4.22919e-08
-0.40182071E+02		4.28488e-08	4.3108e-08	4.31313e-08	4.31253e-08	4.30049e-08	4.27463e-08	4.27902e-08	4.33771e-08	4.30504e-08	4.32106e-08	4.33475e-08	4.28679e-08	4.37046e-08	4.40538e-08	4.33677e-08	4.27356e-08	4.37749e-08	4.38624e-08	4.4147e-08	4.31296e-08	4.34703e-08	4.3097e-08	4.33848e-08	4.38402e-08	4.67965e-08	4.2826e-08	4.37614e-08	4.3945e-08	4.36031e-08	4.25084e-08	4.33103e-08	4.32398e-08	4.38888e-08	4.32307e-08	4.32128e-08	4.36652e-08	4.36125e-08	4.65736e-08	4.3126e-08	4.29107e-08	4.33928e-08	4.4139e-08	4.22437e-08	4.33984e-08	4.35624e-08	4.358e-08	4.31526e-08	4.45279e-08	4.24281e-08
-0.40091367E+02		4.29881e-08	4.32465e-08	4.32722e-08	4.32656e-08	4.31446e-08	4.28848e-08	4.29289e-08	4.35178e-08	4.31914e-08	4.3353e-08	4.34891e-08	4.30064e-08	4.38473e-08	4.41989e-08	4.35076e-08	4.28748e-08	4.39198e-08	4.40066e-08	4.42922e-08	4.32706e-08	4.36125e-08	4.32367e-08	4.35282e-08	4.39839e-08	4.6952e-08	4.29656e-08	4.3905e-08	4.40892e-08	4.37463e-08	4.26472e-08	4.34523e-08	4.33821e-08	4.40332e-08	4.33727e-08	4.33544e-08	4.38074e-08	4.37565e-08	4.67272e-08	4.32672e-08	4.30495e-08	4.35329e-08	4.42859e-08	4.23807e-08	4.35398e-08	4.37042e-08	4.37239e-08	4.3293e-08	4.4677e-08	4.25651e-08
-0.40000662E+02		4.3128e-08	4.33857e-08	4.34139e-08	4.34066e-08	4.32851e-08	4.30239e-08	4.30684e-08	4.36593e-08	4.33331e-08	4.3496e-08	4.36315e-08	4.31456e-08	4.39907e-08	4.43448e-08	4.36481e-08	4.30146e-08	4.40654e-08	4.41515e-08	4.44382e-08	4.34123e-08	4.37554e-08	4.33772e-08	4.36723e-08	4.41284e-08	4.71083e-08	4.31059e-08	4.40495e-08	4.42342e-08	4.38903e-08	4.27866e-08	4.35951e-08	4.35252e-08	4.41784e-08	4.35154e-08	4.34967e-08	4.39502e-08	4.39012e-08	4.68816e-08	4.34092e-08	4.31889e-08	4.36738e-08	4.44336e-08	4.25184e-08	4.36819e-08	4.38468e-08	4.38685e-08	4.34341e-08	4.48269e-08	4.27027e-08
-0.39909958E+02		4.32687e-08	4.35255e-08	4.35563e-08	4.35483e-08	4.34263e-08	4.31638e-08	4.32085e-08	4.38015e-08	4.34755e-08	4.36398e-08	4.37745e-08	4.32855e-08	4.41348e-08	4.44914e-08	4.37894e-08	4.31551e-08	4.42118e-08	4.42971e-08	4.45849e-08	4.35547e-08	4.3899e-08	4.35183e-08	4.38172e-08	4.42737e-08	4.72654e-08	4.32469e-08	4.41946e-08	4.43798e-08	4.40349e-08	4.29268e-08	4.37385e-08	4.36689e-08	4.43244e-08	4.36588e-08	4.36397e-08	4.40938e-08	4.40466e-08	4.70368e-08	4.35518e-08	4.33291e-08	4.38153e-08	4.4582e-08	4.26567e-08	4.38248e-08	4.39901e-08	4.40139e-08	4.35759e-08	4.49775e-08	4.2841e-08
