-0.40726296E+02		4.25622e-08	4.28968e-08	4.1965e-08	4.16897e-08	4.25192e-08	4.20848e-08	4.2201e-08	4.2504e-08	4.29647e-08	4.36773e-08	4.31239e-08	4.2238e-08	4.28655e-08	4.35533e-08	4.27112e-08	4.29679e-08	4.29179e-08	4.38433e-08	4.30048e-08	4.27623e-08	4.33353e-08	4.28352e-08	4.35107e-08	4.32937e-08	4.36337e-08	4.25513e-08	4.28119e-08	4.27438e-08	4.29376e-08	4.41717e-08	4.28205e-08	4.40877e-08	4.36299e-08	4.50827e-08	4.33595e-08	4.3487e-08	4.27162e-08	4.23737e-08	4.22304e-08	4.29039e-08	4.28431e-08	4.40175e-08	4.18811e-08	4.41687e-08	4.27508e-08	4.26334e-08	4.2857e-08	4.35309e-08	4.23638e-08
-0.40635592E+02		4.26994e-08	4.30337e-08	4.20997e-08	4.18242e-08	4.26558e-08	4.22193e-08	4.23363e-08	4.26406e-08	4.31043e-08	4.38214e-08	4.32631e-08	4.23733e-08	4.30032e-08	4.36952e-08	4.28475e-08	4.31067e-08	4.30573e-08	4.39867e-08	4.31436e-08	4.29e-08	4.34748e-08	4.29734e-08	4.36541e-08	4.34343e-08	4.37771e-08	4.26891e-08	4.29511e-08	4.28801e-08	4.30767e-08	4.43179e-08	4.29579e-08	4.42322e-08	4.37727e-08	4.52334e-08	4.35006e-08	4.36274e-08	4.28548e-08	4.25104e-08	4.23665e-08	4.30421e-08	4.29808e-08	4.41636e-08	4.20156e-08	4.43152e-08	4.28877e-08	4.27717e-08	4.29954e-08	4.36741e-08	4.25e-08
-0.40544887E+02		4.28372e-08	4.31713e-08	4.22351e-08	4.19594e-08	4.2793e-08	4.23544e-08	4.24722e-08	4.27779e-08	4.32445e-08	4.39663e-08	4.34029e-08	4.25093e-08	4.31417e-08	4.38377e-08	4.29845e-08	4.32462e-08	4.31973e-08	4.41307e-08	4.32832e-08	4.30383e-08	4.36149e-08	4.31122e-08	4.37981e-08	4.35755e-08	4.39213e-08	4.28275e-08	4.3091e-08	4.30171e-08	4.32165e-08	4.44648e-08	4.3096e-08	4.43774e-08	4.39162e-08	4.53849e-08	4.36424e-08	4.37685e-08	4.29941e-08	4.26478e-08	4.25033e-08	4.31811e-08	4.31192e-08	4.43104e-08	4.21508e-08	4.44624e-08	4.30253e-08	4.29107e-08	4.31345e-08	4.3818e-08	4.26369e-08
-0.40454183E+02		4.29757e-08	4.33095e-08	4.23712e-08	4.20952e-08	4.2931e-08	4.24901e-08	4.26089e-08	4.29159e-08	4.33855e-08	4.41118e-08	4.35434e-08	4.26459e-08	4.32809e-08	4.3981e-08	4.31221e-08	4.33863e-08	4.33381e-08	4.42756e-08	4.34234e-08	4.31773e-08	4.37558e-08	4.32517e-08	4.39429e-08	4.37174e-08	4.40662e-08	4.29667e-08	4.32315e-08	4.31548e-08	4.3357e-08	4.46125e-08	4.32348e-08	4.45233e-08	4.40605e-08	4.55371e-08	4.3785e-08	4.39103e-08	4.31341e-08	4.27859e-08	4.26408e-08	4.33207e-08	4.32583e-08	4.4458e-08	4.22866e-08	4.46105e-08	4.31636e-08	4.30505e-08	4.32742e-08	4.39626e-08	4.27745e-08
-0.40363479E+02		4.31148e-08	4.34485e-08	4.2508e-08	4.22318e-08	4.30696e-08	4.26265e-08	4.27461e-08	4.30545e-08	4.35271e-08	4.42582e-08	4.36846e-08	4.27832e-08	4.34207e-08	4.4125e-08	4.32604e-08	4.35272e-08	4.34796e-08	4.44211e-08	4.35643e-08	4.3317e-08	4.38974e-08	4.33919e-08	4.40884e-08	4.38601e-08	4.42119e-08	4.31065e-08	4.33728e-08	4.32932e-08	4.34982e-08	4.47609e-08	4.33743e-08	4.467e-08	4.42055e-08	4.56902e-08	4.39283e-08	4.40529e-08	4.32748e-08	4.29247e-08	4.2779e-08	4.3461e-08	4.33981e-08	4.46064e-08	4.24232e-08	4.47593e-08	4.33025e-08	4.31909e-08	4.34147e-08	4.4108e-08	4.29128e-08
-0.40272775E+02		4.32547e-08	4.35881e-08	4.26454e-08	4.2369e-08	4.32089e-08	4.27636e-08	4.28841e-08	4.31939e-08	4.36695e-08	4.44052e-08	4.38265e-08	4.29212e-08	4.35613e-08	4.42698e-08	4.33994e-08	4.36688e-08	4.36217e-08	4.45674e-08	4.37059e-08	4.34575e-08	4.40397e-08	4.35328e-08	4.42347e-08	4.40034e-08	4.43583e-08	4.32471e-08	4.35148e-08	4.34322e-08	4.36401e-08	4.49101e-08	4.35145e-08	4.48174e-08	4.43512e-08	4.5844e-08	4.40723e-08	4.41961e-08	4.34162e-08	4.30642e-08	4.29179e-08	4.3602e-08	4.35386e-08	4.47555e-08	4.25604e-08	4.49089e-08	4.34422e-08	4.3332e-08	4.35558e-08	4.42541e-08	4.30517e-08
-0.40182071E+02		4.33953e-08	4.37285e-08	4.27836e-08	4.25069e-08	4.3349e-08	4.29014e-08	4.30228e-08	4.33339e-08	4.38126e-08	4.45531e-08	4.39692e-08	4.30598e-08	4.37026e-08	4.44153e-08	4.35391e-08	4.38111e-08	4.37646e-08	4.47145e-08	4.38482e-08	4.35986e-08	4.41827e-08	4.36744e-08	4.43817e-08	4.41475e-08	4.45055e-08	4.33883e-08	4.36575e-08	4.35719e-08	4.37827e-08	4.50601e-08	4.36553e-08	4.49656e-08	4.44976e-08	4.59987e-08	4.4217e-08	4.434e-08	4.35583e-08	4.32044e-08	4.30574e-08	4.37437e-08	4.36798e-08	4.49054e-08	4.26982e-08	4.50592e-08	4.35825e-08	4.34739e-08	4.36977e-08	4.4401e-08	4.31914e-08
-0.40091367E+02		4.35366e-08	4.38695e-08	4.29224e-08	4.26455e-08	4.34897e-08	4.30399e-08	4.31621e-08	4.34746e-08	4.39565e-08	4.47017e-08	4.41125e-08	4.31992e-08	4.38445e-08	4.45615e-08	4.36795e-08	4.39541e-08	4.39083e-08	4.48623e-08	4.39913e-08	4.37404e-08	4.43264e-08	4.38167e-08	4.45295e-08	4.42924e-08	4.46534e-08	4.35303e-08	4.38009e-08	4.37123e-08	4.3926e-08	4.52108e-08	4.37969e-08	4.51145e-08	4.46449e-08	4.61541e-08	4.43625e-08	4.44847e-08	4.37012e-08	4.33452e-08	4.31977e-08	4.38861e-08	4.38217e-08	4.50561e-08	4.28368e-08	4.52104e-08	4.37235e-08	4.36164e-08	4.38402e-08	4.45486e-08	4.33318e-08
-0.40000662E+02		4.36785e-08	4.40112e-08	4.30619e-08	4.27847e-08	4.36311e-08	4.3179e-08	4.33021e-08	4.36161e-08	4.4101e-08	4.48511e-08	4.42566e-08	4.33393e-08	4.39872e-08	4.47084e-08	4.38206e-08	4.40979e-08	4.40526e-08	4.50108e-08	4.4135e-08	4.38829e-08	4.44708e-08	4.39597e-08	4.4678e-08	4.44379e-08	4.48021e-08	4.3673e-08	4.39451e-08	4.38535e-08	4.407e-08	4.53623e-08	4.39392e-08	4.52642e-08	4.47928e-08	4.63104e-08	4.45087e-08	4.46301e-08	4.38447e-08	4.34868e-08	4.33386e-08	4.40293e-08	4.39643e-08	4.52076e-08	4.29761e-08	4.53623e-08	4.38653e-08	4.37597e-08	4.39835e-08	4.4697e-08	4.34728e-08
-0.39909958E+02		4.38212e-08	4.41537e-08	4.32021e-08	4.29247e-08	4.37732e-08	4.33188e-08	4.34428e-08	4.37582e-08	4.42463e-08	4.50012e-08	4.44014e-08	4.348e-08	4.41306e-08	4.48561e-08	4.39624e-08	4.42423e-08	4.41977e-08	4.51601e-08	4.42795e-08	4.40262e-08	4.4616e-08	4.41035e-08	4.48273e-08	4.45842e-08	4.49516e-08	4.38164e-08	4.409e-08	4.39953e-08	4.42148e-08	4.55147e-08	4.40822e-08	4.54147e-08	4.49415e-08	4.64675e-08	4.46556e-08	4.47763e-08	4.3989e-08	4.36291e-08	4.34803e-08	4.41731e-08	4.41076e-08	4.53598e-08	4.31161e-08	4.5515e-08	4.40077e-08	4.39037e-08	4.41275e-08	4.48462e-08	4.36146e-08
